sample_id,row_index,audio_column,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,top_abs_sv,top1_top2_gap,top1_top2_ratio,top1_share,abs_sv_entropy_norm,abs_sv_gini,original_similarity,deleted_similarity,deletion_drop,segment_start_sec,segment_end_sec,mask_duration_sec,runtime_sec
7,7,audio__female,What type of rifle is an A K forty-seven?,9,4,1,is,0.19223547913134098,0.19223547913134098,0.1922354883383511,0.19223547913134098,0.03053233213722706,1.1888171721823155,0.1922354883383511,0.9692592492284058,0.20551176059828724,1.0,0.15897250175476074,0.8410274982452393,1.2331666666666667,1.348625,0.11545833333333333,0.698015492875129
7,7,audio__female,What type of rifle is an A K forty-seven?,9,2,2,of,0.16170314699411392,0.16170314699411392,0.16170315473879518,0.19223547913134098,0.03053233213722706,1.1888171721823155,0.1922354883383511,0.9692592492284058,0.20551176059828724,1.0,0.27105712890625,0.72894287109375,0.66425,0.71425,0.05,0.698015492875129
7,7,audio__female,What type of rifle is an A K forty-seven?,9,1,3,type,0.14184419438242912,0.14184419438242912,0.141844201175977,0.19223547913134098,0.03053233213722706,1.1888171721823155,0.1922354883383511,0.9692592492284058,0.20551176059828724,1.0,0.2847200632095337,0.7152799367904663,0.3824166666666667,0.6038333333333333,0.22141666666666668,0.698015492875129
7,7,audio__female,What type of rifle is an A K forty-seven?,9,0,4,What,0.10065034218132496,0.10065034218132496,0.10065034700191648,0.19223547913134098,0.03053233213722706,1.1888171721823155,0.1922354883383511,0.9692592492284058,0.20551176059828724,1.0,0.0431247241795063,0.9568752758204937,0.101125,0.335375,0.23425,0.698015492875129
7,7,audio__female,What type of rifle is an A K forty-seven?,9,3,5,rifle,0.09732986614108086,0.09732986614108086,0.09732987080264005,0.19223547913134098,0.03053233213722706,1.1888171721823155,0.1922354883383511,0.9692592492284058,0.20551176059828724,1.0,0.13912689685821533,0.8608731031417847,0.785,1.1875833333333334,0.40258333333333335,0.698015492875129
7,7,audio__female,What type of rifle is an A K forty-seven?,9,6,6,A,0.09597794525325298,0.09597794525325298,0.09597794985006268,0.19223547913134098,0.03053233213722706,1.1888171721823155,0.1922354883383511,0.9692592492284058,0.20551176059828724,1.0,0.04675880819559097,0.953241191804409,1.5297916666666667,1.6908333333333334,0.16104166666666667,0.698015492875129
7,7,audio__female,What type of rifle is an A K forty-seven?,9,8,7,forty-seven?,0.07727319095283747,0.07727319095283747,0.07727319465379348,0.19223547913134098,0.03053233213722706,1.1888171721823155,0.1922354883383511,0.9692592492284058,0.20551176059828724,1.0,0.13912689685821533,0.8608731031417847,2.033,2.77725,0.74425,0.698015492875129
7,7,audio__female,What type of rifle is an A K forty-seven?,9,5,8,an,0.06888026045635343,0.06888026045635343,0.06888026375533475,0.19223547913134098,0.03053233213722706,1.1888171721823155,0.1922354883383511,0.9692592492284058,0.20551176059828724,1.0,0.2710571587085724,0.7289428412914276,1.429125,1.479125,0.05,0.698015492875129
7,7,audio__female,What type of rifle is an A K forty-seven?,9,7,9,K,0.06410552561283112,0.06410552561283112,0.0641055286831292,0.19223547913134098,0.03053233213722706,1.1888171721823155,0.1922354883383511,0.9692592492284058,0.20551176059828724,1.0,0.15897250175476074,0.8410274982452393,1.7109583333333334,1.972625,0.26166666666666666,0.698015492875129
15,15,audio__female,What are antigens?,3,1,1,are,0.38587626814842224,0.38587626814842224,0.38587627351255055,0.38587626814842224,0.036549750715494156,1.1046291872699947,0.38587627351255055,0.9891660046965928,0.08071938029010184,1.0,0.23095163702964783,0.7690483629703522,0.402,0.5225833333333333,0.12058333333333333,0.99778924897934
15,15,audio__female,What are antigens?,3,0,2,What,0.3493265174329281,0.3493265174329281,0.3493265222889724,0.38587626814842224,0.036549750715494156,1.1046291872699947,0.38587627351255055,0.9891660046965928,0.08071938029010184,1.0,0.20111781358718872,0.7988821864128113,0.10354166666666667,0.3617916666666667,0.25825,0.99778924897934
15,15,audio__female,What are antigens?,3,2,3,antigens?,0.2647971995174885,0.2647971995174885,0.2647972031984771,0.38587626814842224,0.036549750715494156,1.1046291872699947,0.38587627351255055,0.9891660046965928,0.08071938029010184,1.0,0.03294549509882927,0.9670545049011707,0.5627916666666667,1.4065833333333333,0.8437916666666667,0.99778924897934
23,23,audio__female,What is the lowest brass instrument?,6,2,1,the,0.3202621452510357,0.3202621452510357,0.32026213158330946,0.3202621452510357,0.1429991340264678,1.806705985822398,0.32026213158330946,0.9509470142590889,0.22284497691879102,1.0000001192092896,0.05740367993712425,0.9425964392721653,0.5837083333333334,0.66425,0.08054166666666666,0.7143216041537622
23,23,audio__female,What is the lowest brass instrument?,6,3,2,lowest,0.1772630112245679,0.1772630112245679,0.17726300365957046,0.3202621452510357,0.1429991340264678,1.806705985822398,0.32026213158330946,0.9509470142590889,0.22284497691879102,1.0000001192092896,0.11179055273532867,0.8882095664739609,0.724625,1.0668333333333333,0.34220833333333334,0.7143216041537622
23,23,audio__female,What is the lowest brass instrument?,6,1,3,is,0.15383466612547636,0.15383466612547636,0.153834659560323,0.3202621452510357,0.1429991340264678,1.806705985822398,0.32026213158330946,0.9509470142590889,0.22284497691879102,1.0000001192092896,0.25242653489112854,0.747573584318161,0.4025416666666667,0.5434583333333334,0.14091666666666666,0.7143216041537622
23,23,audio__female,What is the lowest brass instrument?,6,5,4,instrument?,0.14665590599179268,0.14665590599179268,0.146655899733005,0.3202621452510357,0.1429991340264678,1.806705985822398,0.32026213158330946,0.9509470142590889,0.22284497691879102,1.0000001192092896,0.17179924249649048,0.8282008767127991,1.4995833333333333,2.1734166666666668,0.6738333333333333,0.7143216041537622
23,23,audio__female,What is the lowest brass instrument?,6,4,5,brass,0.10335648129694164,0.10335648129694164,0.1033564768860298,0.3202621452510357,0.1429991340264678,1.806705985822398,0.32026213158330946,0.9509470142590889,0.22284497691879102,1.0000001192092896,0.0794559121131897,0.9205442070960999,1.1070833333333334,1.4291666666666667,0.32208333333333333,0.7143216041537622
23,23,audio__female,What is the lowest brass instrument?,6,0,6,What,0.09862783178687096,0.09862783178687096,0.0986278275777622,0.3202621452510357,0.1429991340264678,1.806705985822398,0.32026213158330946,0.9509470142590889,0.22284497691879102,1.0000001192092896,0.026690274477005005,0.9733098447322845,0.081,0.3421666666666667,0.26116666666666666,0.7143216041537622
31,31,audio__female,When was the surrender of Japan signed?,7,2,1,the,0.17829352989792824,0.17829352989792824,0.17829351741126906,0.17829352989792824,0.0015875454992055893,1.008984101447517,0.17829351741126906,0.9784915947883335,0.14438865128643008,1.0,0.14310215413570404,0.856897845864296,0.5624583333333333,0.6428333333333334,0.080375,0.6935118960017073
31,31,audio__female,When was the surrender of Japan signed?,7,6,2,signed?,0.17670598439872265,0.17670598439872265,0.1767059720232461,0.17829352989792824,0.0015875454992055893,1.008984101447517,0.17829351741126906,0.9784915947883335,0.14438865128643008,1.0,0.1086198091506958,0.8913801908493042,1.9285,2.4102916666666667,0.4817916666666667,0.6935118960017073
