sample_id,row_index,audio_column,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,top_abs_sv,top1_top2_gap,top1_top2_ratio,top1_share,abs_sv_entropy_norm,abs_sv_gini,original_similarity,deleted_similarity,deletion_drop,segment_start_sec,segment_end_sec,mask_duration_sec,runtime_sec
4,4,audio__male,Why did US enter ww2?,5,4,1,ww2?,0.2216100487858057,0.2216100487858057,0.2216100403085783,0.2216100487858057,0.009031061083078384,1.0424833147348702,0.2216100403085783,0.9973314392317653,0.049537676962551735,1.0,0.12985877692699432,0.8701412230730057,1.3456666666666666,2.1085833333333333,0.7629166666666667,1.0708303111605346
4,4,audio__male,Why did US enter ww2?,5,3,2,enter,0.21257898770272732,0.21257898770272732,0.21257897957096422,0.2216100487858057,0.009031061083078384,1.0424833147348702,0.2216100403085783,0.9973314392317653,0.049537676962551735,1.0,0.0795944407582283,0.9204055592417717,0.9841666666666666,1.3055,0.32133333333333336,1.0708303111605346
4,4,audio__male,Why did US enter ww2?,5,1,3,did,0.20168767124414444,0.20168767124414444,0.2016876635290058,0.2216100487858057,0.009031061083078384,1.0424833147348702,0.2216100403085783,0.9973314392317653,0.049537676962551735,1.0,0.2713433504104614,0.7286566495895386,0.36683333333333334,0.5222083333333334,0.155375,1.0708303111605346
4,4,audio__male,Why did US enter ww2?,5,0,4,Why,0.19629177078604698,0.19629177078604698,0.19629176327731718,0.2216100487858057,0.009031061083078384,1.0424833147348702,0.2216100403085783,0.9973314392317653,0.049537676962551735,1.0,0.06445054709911346,0.9355494529008865,0.08066666666666666,0.32133333333333336,0.24066666666666667,1.0708303111605346
4,4,audio__male,Why did US enter ww2?,5,2,5,US,0.16783155873417854,0.16783155873417854,0.16783155231413444,0.2216100487858057,0.009031061083078384,1.0424833147348702,0.2216100403085783,0.9973314392317653,0.049537676962551735,1.0,0.047634661197662354,0.9523653388023376,0.562375,0.9425416666666667,0.38016666666666665,1.0708303111605346
12,12,audio__male,Have you heard of the base rate fallacy?,8,2,1,heard,0.18378780782222748,0.18378780782222748,0.18378780823751975,0.18378780782222748,0.0023457184433937073,1.012928187933109,0.18378780823751975,0.9838100067160855,0.12887492905236986,1.0000001192092896,0.0714954137802124,0.9285047054290771,0.4824583333333333,0.663375,0.18091666666666667,0.7152586328738835
12,12,audio__male,Have you heard of the base rate fallacy?,8,3,2,of,0.18144208937883377,0.18144208937883377,0.1814420897888256,0.18378780782222748,0.0023457184433937073,1.012928187933109,0.18378780823751975,0.9838100067160855,0.12887492905236986,1.0000001192092896,0.12353162467479706,0.8764684945344925,0.7035833333333333,0.763875,0.06029166666666667,0.7152586328738835
12,12,audio__male,Have you heard of the base rate fallacy?,8,6,3,rate,0.11922438815236092,0.11922438815236092,0.1192243884217638,0.18378780782222748,0.0023457184433937073,1.012928187933109,0.18378780823751975,0.9838100067160855,0.12887492905236986,1.0000001192092896,0.14128702878952026,0.8587130904197693,1.206125,1.4071666666666667,0.20104166666666667,0.7152586328738835
12,12,audio__male,Have you heard of the base rate fallacy?,8,0,4,Have,0.10712975263595581,0.10712975263595581,0.10712975287802931,0.18378780782222748,0.0023457184433937073,1.012928187933109,0.18378780823751975,0.9838100067160855,0.12887492905236986,1.0000001192092896,0.3035261631011963,0.6964739561080933,0.08079166666666666,0.3015,0.22070833333333334,0.7152586328738835
12,12,audio__male,Have you heard of the base rate fallacy?,8,1,5,you,0.10334645071998239,0.10334645071998239,0.10334645095350703,0.18378780782222748,0.0023457184433937073,1.012928187933109,0.18378780823751975,0.9838100067160855,0.12887492905236986,1.0000001192092896,0.11993346363306046,0.8800666555762291,0.34170833333333334,0.422125,0.08041666666666666,0.7152586328738835
