sample_id,row_index,audio_column,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,top_abs_sv,top1_top2_gap,top1_top2_ratio,top1_share,abs_sv_entropy_norm,abs_sv_gini,original_similarity,deleted_similarity,deletion_drop,segment_start_sec,segment_end_sec,mask_duration_sec,runtime_sec
5,5,audio__female,Who created the South Beach Diet?,6,5,1,Diet?,0.25188640877604485,0.25188640877604485,0.2518864087587459,0.25188640877604485,0.0793638601899147,1.4600202082585911,0.2518864087587459,0.9817626819054291,0.13657786166597563,1.0,0.4692334532737732,0.5307665467262268,1.7109583333333334,2.0614166666666667,0.3504583333333333,0.9519409775190676
5,5,audio__female,Who created the South Beach Diet?,6,2,2,the,0.17252254858613014,0.17252254858613014,0.17252254857428173,0.25188640877604485,0.0793638601899147,1.4600202082585911,0.2518864087587459,0.9817626819054291,0.13657786166597563,1.0,0.1313573271036148,0.8686426728963852,0.9259166666666667,1.0265416666666667,0.100625,0.9519409775190676
5,5,audio__female,Who created the South Beach Diet?,6,3,3,South,0.1679405514150858,0.1679405514150858,0.16794055140355205,0.25188640877604485,0.0793638601899147,1.4600202082585911,0.2518864087587459,0.9817626819054291,0.13657786166597563,1.0,0.1333310306072235,0.8666689693927765,1.1070833333333334,1.36875,0.26166666666666666,0.9519409775190676
5,5,audio__female,Who created the South Beach Diet?,6,1,4,created,0.15746817644685507,0.15746817644685507,0.15746817643604055,0.25188640877604485,0.0793638601899147,1.4600202082585911,0.2518864087587459,0.9817626819054291,0.13657786166597563,1.0,0.0407671183347702,0.9592328816652298,0.3622916666666667,0.9057916666666667,0.5435,0.9519409775190676
5,5,audio__female,Who created the South Beach Diet?,6,4,5,Beach,0.1414533369243145,0.1414533369243145,0.14145333691459983,0.25188640877604485,0.0793638601899147,1.4600202082585911,0.2518864087587459,0.9817626819054291,0.13657786166597563,1.0,0.11099186539649963,0.8890081346035004,1.409,1.6707083333333332,0.2617083333333333,0.9519409775190676
5,5,audio__female,Who created the South Beach Diet?,6,0,6,Who,0.10872897692024708,0.10872897692024708,0.10872897691277984,0.25188640877604485,0.0793638601899147,1.4600202082585911,0.2518864087587459,0.9817626819054291,0.13657786166597563,1.0,0.11754855513572693,0.8824514448642731,0.081,0.32204166666666667,0.24104166666666665,0.9519409775190676
13,13,audio__female,What currency is used in Romania?,6,1,1,currency,0.23499954026192427,0.23499954026192427,0.2349995319564486,0.23499954026192427,0.03684999328106642,1.1859706098578953,0.2349995319564486,0.9858706031669484,0.12386789766128281,1.0,0.05174587666988373,0.9482541233301163,0.4024583333333333,0.9055,0.5030416666666667,0.5945079166364545
13,13,audio__female,What currency is used in Romania?,6,3,2,used,0.19814954698085785,0.19814954698085785,0.19814953997775375,0.23499954026192427,0.03684999328106642,1.1859706098578953,0.2349995319564486,0.9858706031669484,0.12386789766128281,1.0,0.03745494410395622,0.9625450558960438,1.126875,1.4488333333333334,0.32195833333333335,0.5945079166364545
13,13,audio__female,What currency is used in Romania?,6,4,3,in,0.155987236648798,0.155987236648798,0.15598723113581614,0.23499954026192427,0.03684999328106642,1.1859706098578953,0.2349995319564486,0.9858706031669484,0.12386789766128281,1.0,0.19784307479858398,0.802156925201416,1.4890833333333333,1.5695833333333333,0.0805,0.5945079166364545
13,13,audio__female,What currency is used in Romania?,6,0,4,What,0.15217607468366623,0.15217607468366623,0.15217606930538044,0.23499954026192427,0.03684999328106642,1.1859706098578953,0.2349995319564486,0.9858706031669484,0.12386789766128281,1.0,0.19784307479858398,0.802156925201416,0.08091666666666666,0.32466666666666666,0.24375,0.5945079166364545
