sample_id,row_index,audio_column,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,top_abs_sv,top1_top2_gap,top1_top2_ratio,top1_share,abs_sv_entropy_norm,abs_sv_gini,original_similarity,deleted_similarity,deletion_drop,segment_start_sec,segment_end_sec,mask_duration_sec,runtime_sec
6,6,audio__female,What causes the northern lights?,5,1,1,causes,0.23607550375163555,0.23607550375163555,0.2360755041751474,0.23607550375163555,0.010882839560508728,1.048326789645978,0.2360755041751474,0.9901829276013245,0.09300148848351508,1.0,0.051470644772052765,0.9485293552279472,0.40420833333333334,0.828625,0.42441666666666666,1.04834013460204
6,6,audio__female,What causes the northern lights?,5,2,2,the,0.22519266419112682,0.22519266419112682,0.2251926645951152,0.23607550375163555,0.010882839560508728,1.048326789645978,0.2360755041751474,0.9901829276013245,0.09300148848351508,1.0,0.9818490743637085,0.018150925636291504,0.88925,0.949875,0.060625,1.04834013460204
6,6,audio__female,What causes the northern lights?,5,3,3,northern,0.2221963368356228,0.2221963368356228,0.22219633723423585,0.23607550375163555,0.010882839560508728,1.048326789645978,0.2360755041751474,0.9901829276013245,0.09300148848351508,1.0,0.03546031191945076,0.9645396880805492,1.0307083333333333,1.3844166666666666,0.35370833333333335,1.04834013460204
6,6,audio__female,What causes the northern lights?,5,4,4,lights?,0.16823103372007608,0.16823103372007608,0.16823103402187714,0.23607550375163555,0.010882839560508728,1.048326789645978,0.2360755041751474,0.9901829276013245,0.09300148848351508,1.0,0.13937637209892273,0.8606236279010773,1.455125,1.9393333333333334,0.48420833333333335,1.04834013460204
6,6,audio__female,What causes the northern lights?,5,0,5,What,0.14830445870757103,0.14830445870757103,0.14830445897362446,0.23607550375163555,0.010882839560508728,1.048326789645978,0.2360755041751474,0.9901829276013245,0.09300148848351508,1.0,0.051470644772052765,0.9485293552279472,0.06145833333333333,0.36375,0.3022916666666667,1.04834013460204
14,14,audio__female,What is the least populous state in the US?,9,4,1,populous,0.18265660665929317,0.18265660665929317,0.18265658919429975,0.18265660665929317,0.023147219559177756,1.1451150859198926,0.18265658919429975,0.9621708463426203,0.22299027497106483,1.0,0.12694458663463593,0.8730554133653641,0.962625,1.3690416666666667,0.40641666666666665,0.6930411804415699
14,14,audio__female,What is the least populous state in the US?,9,1,2,is,0.15950938710011542,0.15950938710011542,0.15950937184837913,0.18265660665929317,0.023147219559177756,1.1451150859198926,0.18265658919429975,0.9621708463426203,0.22299027497106483,1.0,0.5502156019210815,0.44978439807891846,0.381,0.5013333333333333,0.12033333333333333,0.6930411804415699
14,14,audio__female,What is the least populous state in the US?,9,5,3,state,0.1302642384544015,0.1302642384544015,0.13026422599898524,0.18265660665929317,0.023147219559177756,1.1451150859198926,0.18265658919429975,0.9621708463426203,0.22299027497106483,1.0,0.11177615076303482,0.8882238492369652,1.464,1.7647916666666668,0.3007916666666667,0.6930411804415699
14,14,audio__female,What is the least populous state in the US?,9,2,4,the,0.1288982629776001,0.1288982629776001,0.1288982506527937,0.18265660665929317,0.023147219559177756,1.1451150859198926,0.18265658919429975,0.9621708463426203,0.22299027497106483,1.0,0.19602131843566895,0.803978681564331,0.5414583333333334,0.6216666666666667,0.08020833333333334,0.6930411804415699
14,14,audio__female,What is the least populous state in the US?,9,3,5,least,0.12227516807615757,0.12227516807615757,0.12227515638462862,0.18265660665929317,0.023147219559177756,1.1451150859198926,0.18265658919429975,0.9621708463426203,0.22299027497106483,1.0,0.025702064856886864,0.9742979351431131,0.6818333333333333,0.9425416666666667,0.2607083333333333,0.6930411804415699
