sample_id,row_index,audio_column,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,top_abs_sv,top1_top2_gap,top1_top2_ratio,top1_share,abs_sv_entropy_norm,abs_sv_gini,original_similarity,deleted_similarity,deletion_drop,segment_start_sec,segment_end_sec,mask_duration_sec,runtime_sec
0,0,audio__female,When was Vasco Núñez de Balboa born?,7,1,1,was,0.1641777940094471,0.1641777940094471,0.16417778864658494,0.1641777940094471,0.006660034880042076,1.0422811616580294,0.16417778864658494,0.9936827600563951,0.0774275891445888,1.0000001192092896,0.03235431760549545,0.9676458016037941,0.4025416666666667,0.5434583333333334,0.14091666666666666,0.9641190214481737
0,0,audio__female,When was Vasco Núñez de Balboa born?,7,5,2,Balboa,0.15751775912940502,0.15751775912940502,0.15751775398409268,0.1641777940094471,0.006660034880042076,1.0422811616580294,0.16417778864658494,0.9936827600563951,0.0774275891445888,1.0000001192092896,0.07301552593708038,0.9269845932722092,1.8370416666666667,2.375208333333333,0.5381666666666667,0.9641190214481737
0,0,audio__female,When was Vasco Núñez de Balboa born?,7,2,3,Vasco,0.1554649006575346,0.1554649006575346,0.1554648955792788,0.1641777940094471,0.006660034880042076,1.0422811616580294,0.16417778864658494,0.9936827600563951,0.0774275891445888,1.0000001192092896,0.03915680572390556,0.960843313485384,0.6118333333333333,1.0869583333333332,0.475125,0.9641190214481737
0,0,audio__female,When was Vasco Núñez de Balboa born?,7,4,4,de,0.15457204543054104,0.15457204543054104,0.15457204038145034,0.1641777940094471,0.006660034880042076,1.0422811616580294,0.16417778864658494,0.9936827600563951,0.0774275891445888,1.0000001192092896,0.050190530717372894,0.9498095884919167,1.6908333333333334,1.8115833333333333,0.12075,0.9641190214481737
0,0,audio__female,When was Vasco Núñez de Balboa born?,7,6,5,born?,0.1409944724291563,0.1409944724291563,0.14099446782357658,0.1641777940094471,0.006660034880042076,1.0422811616580294,0.16417778864658494,0.9936827600563951,0.0774275891445888,1.0000001192092896,0.03526363521814346,0.9647364839911461,2.406041666666667,2.77725,0.3712083333333333,0.9641190214481737
0,0,audio__female,When was Vasco Núñez de Balboa born?,7,3,6,Núñez,0.130776422098279,0.130776422098279,0.13077641782647154,0.1641777940094471,0.006660034880042076,1.0422811616580294,0.16417778864658494,0.9936827600563951,0.0774275891445888,1.0000001192092896,0.04276737943291664,0.9572327397763729,1.1272083333333334,1.6505416666666666,0.5233333333333333,0.9641190214481737
0,0,audio__female,When was Vasco Núñez de Balboa born?,7,0,7,When,0.09649663791060448,0.09649663791060448,0.09649663475854503,0.1641777940094471,0.006660034880042076,1.0422811616580294,0.16417778864658494,0.9936827600563951,0.0774275891445888,1.0000001192092896,0.021861575543880463,0.9781385436654091,0.081,0.3421666666666667,0.26116666666666666,0.9641190214481737
8,8,audio__female,How to manage partnerships?,4,1,1,to,0.32310294546186924,0.32310294546186924,0.32310292001252716,0.32310294546186924,0.023281006142497063,1.0776494379220478,0.32310292001252716,0.9621082209958668,0.1603162593567673,1.0,0.17682597041130066,0.8231740295886993,0.384,0.444625,0.060625,0.8661765577853657
8,8,audio__female,How to manage partnerships?,4,0,2,How,0.2998219393193722,0.2998219393193722,0.29982191570376854,0.32310294546186924,0.023281006142497063,1.0776494379220478,0.32310292001252716,0.9621082209958668,0.1603162593567673,1.0,0.06698578596115112,0.9330142140388489,0.101875,0.3435416666666667,0.24166666666666667,0.8661765577853657
8,8,audio__female,How to manage partnerships?,4,3,3,partnerships?,0.2516799452714622,0.2516799452714622,0.2516799254477834,0.32310294546186924,0.023281006142497063,1.0776494379220478,0.32310292001252716,0.9621082209958668,0.1603162593567673,1.0,0.029535982757806778,0.9704640172421932,0.88925,1.7170416666666666,0.8277916666666667,0.8661765577853657
8,8,audio__female,How to manage partnerships?,4,2,4,manage,0.12539524771273136,0.12539524771273136,0.1253952378359209,0.32310294546186924,0.023281006142497063,1.0776494379220478,0.32310292001252716,0.9621082209958668,0.1603162593567673,1.0,0.08001737296581268,0.9199826270341873,0.5456666666666666,0.8488333333333333,0.30316666666666664,0.8661765577853657
16,16,audio__female,What is contrapositive and converse in logic?,7,4,1,converse,0.1838671825826168,0.1838671825826168,0.18386717895455829,0.1838671825826168,0.011248046532273293,1.0651610576004262,0.18386717895455829,0.979102107821918,0.14621711322246567,1.0,0.12394409626722336,0.8760559037327766,1.6929166666666666,2.169791666666667,0.476875,0.6544674968879137
16,16,audio__female,What is contrapositive and converse in logic?,7,1,2,is,0.1726191360503435,0.1726191360503435,0.1726191326442309,0.1838671825826168,0.011248046532273293,1.0651610576004262,0.18386717895455829,0.979102107821918,0.14621711322246567,1.0,0.26035013794898987,0.7396498620510101,0.4030416666666667,0.544125,0.14108333333333334,0.6544674968879137
16,16,audio__female,What is contrapositive and converse in logic?,7,2,3,contrapositive,0.16967820189893246,0.16967820189893246,0.16967819855085023,0.1838671825826168,0.011248046532273293,1.0651610576004262,0.18386717895455829,0.979102107821918,0.14621711322246567,1.0,0.09062519669532776,0.9093748033046722,0.5844583333333333,1.4914166666666666,0.9069583333333333,0.6544674968879137
16,16,audio__female,What is contrapositive and converse in logic?,7,5,4,in,0.16411887295544147,0.16411887295544147,0.16411886971705567,0.1838671825826168,0.011248046532273293,1.0651610576004262,0.18386717895455829,0.979102107821918,0.14621711322246567,1.0,0.10580703616142273,0.8941929638385773,2.2169166666666666,2.3075833333333335,0.09066666666666667,0.6544674968879137
16,16,audio__female,What is contrapositive and converse in logic?,7,3,5,and,0.13662054017186165,0.13662054017186165,0.13662053747607164,0.1838671825826168,0.011248046532273293,1.0651610576004262,0.18386717895455829,0.979102107821918,0.14621711322246567,1.0,0.07126743346452713,0.9287325665354729,1.5518333333333334,1.6525833333333333,0.10075,0.6544674968879137
16,16,audio__female,What is contrapositive and converse in logic?,7,6,6,logic?,0.10115067950755474,0.10115067950755474,0.10115067751165432,0.1838671825826168,0.011248046532273293,1.0651610576004262,0.18386717895455829,0.979102107821918,0.14621711322246567,1.0,0.14110103249549866,0.8588989675045013,2.3680416666666666,2.8209166666666667,0.452875,0.6544674968879137
16,16,audio__female,What is contrapositive and converse in logic?,7,0,7,What,0.07194540556520224,0.07194540556520224,0.0719454041455789,0.1838671825826168,0.011248046532273293,1.0651610576004262,0.18386717895455829,0.979102107821918,0.14621711322246567,1.0,0.08245207369327545,0.9175479263067245,0.08116666666666666,0.34258333333333335,0.2614166666666667,0.6544674968879137
24,24,audio__female,Who is the dominant company in refrigeration equipment?,8,1,1,is,0.1439316337928176,0.1439316337928176,0.14393164276406756,0.1439316337928176,0.009359779767692089,1.0695522757410496,0.14393164276406756,0.9970733686596244,0.059001461846846626,1.0000001192092896,0.045667290687561035,0.9543328285217285,0.390875,0.501125,0.11025,0.6961849941289984
24,24,audio__female,Who is the dominant company in refrigeration equipment?,8,3,2,dominant,0.1345718540251255,0.1345718540251255,0.13457186241298094,0.1439316337928176,0.009359779767692089,1.0695522757410496,0.14393164276406756,0.9970733686596244,0.059001461846846626,1.0000001192092896,0.05408020690083504,0.9459199123084545,0.6775,1.1025,0.425,0.6961849941289984
24,24,audio__female,Who is the dominant company in refrigeration equipment?,8,7,3,equipment?,0.13452192582190037,0.13452192582190037,0.1345219342066438,0.1439316337928176,0.009359779767692089,1.0695522757410496,0.14393164276406756,0.9970733686596244,0.059001461846846626,1.0000001192092896,0.061545588076114655,0.9384545311331749,2.5858333333333334,3.2070833333333333,0.62125,0.6961849941289984
24,24,audio__female,Who is the dominant company in refrigeration equipment?,8,4,4,company,0.13222778402268887,0.13222778402268887,0.13222779226443857,0.1439316337928176,0.009359779767692089,1.0695522757410496,0.14393164276406756,0.9970733686596244,0.059001461846846626,1.0000001192092896,0.046492405235767365,0.9535077139735222,1.1425833333333333,1.5635416666666666,0.4209583333333333,0.6961849941289984
24,24,audio__female,Who is the dominant company in refrigeration equipment?,8,5,5,in,0.1215390358120203,0.1215390358120203,0.12153904338754098,0.1439316337928176,0.009359779767692089,1.0695522757410496,0.14393164276406756,0.9970733686596244,0.059001461846846626,1.0000001192092896,0.09847673028707504,0.9015233889222145,1.5935833333333334,1.6737916666666666,0.08020833333333334,0.6961849941289984
24,24,audio__female,Who is the dominant company in refrigeration equipment?,8,2,6,the,0.11891461722552776,0.11891461722552776,0.1189146246374686,0.1439316337928176,0.009359779767692089,1.0695522757410496,0.14393164276406756,0.9970733686596244,0.059001461846846626,1.0000001192092896,0.046901002526283264,0.9530991166830063,0.56125,0.621375,0.060125,0.6961849941289984
24,24,audio__female,Who is the dominant company in refrigeration equipment?,8,0,7,Who,0.11708594299852848,0.11708594299852848,0.11708595029648816,0.1439316337928176,0.009359779767692089,1.0695522757410496,0.14393164276406756,0.9970733686596244,0.059001461846846626,1.0000001192092896,0.09423463046550751,0.905765488743782,0.11104166666666666,0.31066666666666665,0.199625,0.6961849941289984
24,24,audio__female,Who is the dominant company in refrigeration equipment?,8,6,8,refrigeration,0.09720714297145605,0.09720714297145605,0.09720714903037134,0.1439316337928176,0.009359779767692089,1.0695522757410496,0.14393164276406756,0.9970733686596244,0.059001461846846626,1.0000001192092896,0.04480733722448349,0.9551927819848061,1.7339166666666668,2.5156666666666667,0.78175,0.6961849941289984
32,32,audio__female,Can the African forest elephant help in the medical world?,10,5,1,help,0.12947040563449264,0.12947040563449264,0.12947041218206873,0.12947040563449264,0.014336822088807821,1.1245233625390947,0.12947041218206873,0.9886192865812017,0.1149714705804783,1.0,0.13648688793182373,0.8635131120681763,1.928625,2.149583333333333,0.22095833333333334,0.6583105851896107
32,32,audio__female,Can the African forest elephant help in the medical world?,10,9,2,world?,0.11513358354568481,0.11513358354568481,0.11513358936821927,0.12947040563449264,0.014336822088807821,1.1245233625390947,0.12947041218206873,0.9886192865812017,0.1149714705804783,1.0,0.10890397429466248,0.8910960257053375,2.8427083333333334,3.1834166666666666,0.34070833333333334,0.6583105851896107
32,32,audio__female,Can the African forest elephant help in the medical world?,10,2,3,African,0.11405949294567108,0.11405949294567108,0.11405949871388664,0.12947040563449264,0.014336822088807821,1.1245233625390947,0.12947041218206873,0.9886192865812017,0.1149714705804783,1.0,0.13418561220169067,0.8658143877983093,0.5424166666666667,1.0446666666666666,0.50225,0.6583105851896107
32,32,audio__female,Can the African forest elephant help in the medical world?,10,4,4,elephant,0.11380115896463394,0.11380115896463394,0.11380116471978503,0.12947040563449264,0.014336822088807821,1.1245233625390947,0.12947041218206873,0.9886192865812017,0.1149714705804783,1.0,0.1539992392063141,0.8460007607936859,1.4966666666666666,1.8683333333333334,0.37166666666666665,0.6583105851896107
32,32,audio__female,Can the African forest elephant help in the medical world?,10,6,5,in,0.10657542943954468,0.10657542943954468,0.10657543482927624,0.12947040563449264,0.014336822088807821,1.1245233625390947,0.12947041218206873,0.9886192865812017,0.1149714705804783,1.0,0.14703506231307983,0.8529649376869202,2.209875,2.270125,0.06025,0.6583105851896107
32,32,audio__female,Can the African forest elephant help in the medical world?,10,1,6,the,0.10362380696460605,0.10362380696460605,0.1036238122050682,0.12947040563449264,0.014336822088807821,1.1245233625390947,0.12947041218206873,0.9886192865812017,0.1149714705804783,1.0,0.13466233015060425,0.8653376698493958,0.40179166666666666,0.5022083333333334,0.10041666666666667,0.6583105851896107
32,32,audio__female,Can the African forest elephant help in the medical world?,10,7,7,the,0.09970842720940709,0.09970842720940709,0.09970843225186068,0.12947040563449264,0.014336822088807821,1.1245233625390947,0.12947041218206873,0.9886192865812017,0.1149714705804783,1.0,0.19459521770477295,0.805404782295227,2.3103333333333333,2.380625,0.07029166666666667,0.6583105851896107
32,32,audio__female,Can the African forest elephant help in the medical world?,10,3,8,forest,0.09464283473789692,0.09464283473789692,0.09464283952417342,0.12947040563449264,0.014336822088807821,1.1245233625390947,0.12947041218206873,0.9886192865812017,0.1149714705804783,1.0,0.13688132166862488,0.8631186783313751,1.0848333333333333,1.426375,0.3415416666666667,0.6583105851896107
