sample_id,row_index,audio_column,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,top_abs_sv,top1_top2_gap,top1_top2_ratio,top1_share,abs_sv_entropy_norm,abs_sv_gini,original_similarity,deleted_similarity,deletion_drop,segment_start_sec,segment_end_sec,mask_duration_sec,runtime_sec
2,2,audio__male,Make a list of the most popular podcasts.,8,5,1,most,0.14985983073711395,0.14985983073711395,0.14985982095707356,0.14985983073711395,0.004795340821146965,1.0330566066917424,0.14985982095707356,0.993071156732188,0.09015024654067405,1.0,0.3256077170372009,0.6743922829627991,0.877875,1.0494166666666667,0.17154166666666668,0.856362834747415
2,2,audio__male,Make a list of the most popular podcasts.,8,7,2,podcasts.,0.145064489915967,0.145064489915967,0.14506448044887654,0.14985983073711395,0.004795340821146965,1.0330566066917424,0.14985982095707356,0.993071156732188,0.09015024654067405,1.0,0.0936107337474823,0.9063892662525177,1.554,2.340291666666667,0.7862916666666667,0.856362834747415
2,2,audio__male,Make a list of the most popular podcasts.,8,3,3,of,0.1395004503428936,0.1395004503428936,0.13950044123891936,0.14985983073711395,0.004795340821146965,1.0330566066917424,0.14985982095707356,0.993071156732188,0.09015024654067405,1.0,0.11822465062141418,0.8817753493785858,0.666,0.716,0.05,0.856362834747415
2,2,audio__male,Make a list of the most popular podcasts.,8,2,4,list,0.12818820402026176,0.12818820402026176,0.1281881956545389,0.14985983073711395,0.004795340821146965,1.0330566066917424,0.14985982095707356,0.993071156732188,0.09015024654067405,1.0,0.1395743489265442,0.8604256510734558,0.41370833333333334,0.6054166666666667,0.19170833333333334,0.856362834747415
2,2,audio__male,Make a list of the most popular podcasts.,8,6,5,popular,0.12712405622005463,0.12712405622005463,0.12712404792377938,0.14985983073711395,0.004795340821146965,1.0330566066917424,0.14985982095707356,0.993071156732188,0.09015024654067405,1.0,0.05789993330836296,0.942100066691637,1.085625,1.513625,0.428,0.856362834747415
2,2,audio__male,Make a list of the most popular podcasts.,8,1,6,a,0.12376783229410648,0.12376783229410648,0.12376782421686261,0.14985983073711395,0.004795340821146965,1.0330566066917424,0.14985982095707356,0.993071156732188,0.09015024654067405,1.0,0.09963756799697876,0.9003624320030212,0.34308333333333335,0.39308333333333334,0.05,0.856362834747415
2,2,audio__male,Make a list of the most popular podcasts.,8,0,7,Make,0.10203257855027914,0.10203257855027914,0.10203257189150516,0.14985983073711395,0.004795340821146965,1.0330566066917424,0.14985982095707356,0.993071156732188,0.09015024654067405,1.0,0.05743848532438278,0.9425615146756172,0.06125,0.2825416666666667,0.22129166666666666,0.856362834747415
2,2,audio__male,Make a list of the most popular podcasts.,8,4,8,the,0.08446262218058109,0.08446262218058109,0.0844626166684445,0.14985983073711395,0.004795340821146965,1.0330566066917424,0.14985982095707356,0.993071156732188,0.09015024654067405,1.0,0.07984736561775208,0.9201526343822479,0.7467083333333333,0.8274166666666667,0.08070833333333334,0.856362834747415
10,10,audio__male,When was Karen Hassan born?,5,2,1,Karen,0.25545115768909454,0.25545115768909454,0.25545114982060585,0.25545115768909454,0.025359589606523514,1.1102152013115394,0.25545114982060585,0.984794580008063,0.1214797378635486,1.000000238418579,0.07117003202438354,0.9288302063941956,0.51525,0.8632916666666667,0.3480416666666667,0.7684051140211523
10,10,audio__male,When was Karen Hassan born?,5,3,2,Hassan,0.23009156808257103,0.23009156808257103,0.23009156099521658,0.25545115768909454,0.025359589606523514,1.1102152013115394,0.25545114982060585,0.984794580008063,0.1214797378635486,1.000000238418579,0.009657618589699268,0.9903426198288798,0.9034583333333334,1.3652083333333334,0.46175,0.7684051140211523
10,10,audio__male,When was Karen Hassan born?,5,4,3,born?,0.20887098088860512,0.20887098088860512,0.208870974454894,0.25545115768909454,0.025359589606523514,1.1102152013115394,0.25545114982060585,0.984794580008063,0.1214797378635486,1.000000238418579,0.018224989995360374,0.9817752484232187,1.41075,1.746375,0.335625,0.7684051140211523
10,10,audio__male,When was Karen Hassan born?,5,1,4,was,0.1738781165331602,0.1738781165331602,0.17387811117731056,0.25545115768909454,0.025359589606523514,1.1102152013115394,0.25545114982060585,0.984794580008063,0.1214797378635486,1.000000238418579,0.20058782398700714,0.799412414431572,0.34129166666666666,0.46175,0.12045833333333333,0.7684051140211523
10,10,audio__male,When was Karen Hassan born?,5,0,5,When,0.1317082066088915,0.1317082066088915,0.13170820255197296,0.25545115768909454,0.025359589606523514,1.1102152013115394,0.25545114982060585,0.984794580008063,0.1214797378635486,1.000000238418579,0.20058782398700714,0.799412414431572,0.04045833333333333,0.271,0.23054166666666667,0.7684051140211523
18,18,audio__male,Can maths explain everything?,4,1,1,maths,0.358698021620512,0.358698021620512,0.358698015916797,0.358698021620512,0.09711158275604248,1.3712408862109096,0.358698015916797,0.9603320504030564,0.1736657506286614,1.0,0.054115694016218185,0.9458843059837818,0.32425,0.6687916666666667,0.3445416666666667,0.7842818422359414
18,18,audio__male,Can maths explain everything?,4,0,2,Can,0.26158643886446953,0.26158643886446953,0.2615864347049414,0.358698021620512,0.09711158275604248,1.3712408862109096,0.358698015916797,0.9603320504030564,0.1736657506286614,1.0,0.054115694016218185,0.9458843059837818,0.06183333333333333,0.26345833333333335,0.201625,0.7842818422359414
18,18,audio__male,Can maths explain everything?,4,2,3,explain,0.2480645861942321,0.2480645861942321,0.24806458224971717,0.358698021620512,0.09711158275604248,1.3712408862109096,0.358698015916797,0.9603320504030564,0.1736657506286614,1.0,0.09652654826641083,0.9034734517335892,0.7295833333333334,1.094375,0.3647916666666667,0.7842818422359414
18,18,audio__male,Can maths explain everything?,4,3,4,everything?,0.13165096822194755,0.13165096822194755,0.1316509661285443,0.358698021620512,0.09711158275604248,1.3712408862109096,0.358698015916797,0.9603320504030564,0.1736657506286614,1.0,0.11149072647094727,0.8885092735290527,1.1957083333333334,1.6810416666666668,0.48533333333333334,0.7842818422359414
26,26,audio__male,Who is the President of Germany?,6,2,1,the,0.20243097189813852,0.20243097189813852,0.202430964343095,0.20243097189813852,0.01830719131976366,1.0994287112877428,0.202430964343095,0.9898674766888746,0.09392468398772547,1.0,0.2942897081375122,0.7057102918624878,0.46366666666666667,0.524125,0.060458333333333336,0.7054554534843192
26,26,audio__male,Who is the President of Germany?,6,5,2,Germany?,0.18412378057837486,0.18412378057837486,0.18412377370658461,0.20243097189813852,0.01830719131976366,1.0994287112877428,0.202430964343095,0.9898674766888746,0.09392468398772547,1.0,0.35313570499420166,0.6468642950057983,1.16925,1.672625,0.503375,0.7054554534843192
26,26,audio__male,Who is the President of Germany?,6,3,3,President,0.17736102268099785,0.17736102268099785,0.1773610160616044,0.20243097189813852,0.01830719131976366,1.0994287112877428,0.202430964343095,0.9898674766888746,0.09392468398772547,1.0,0.16707482933998108,0.8329251706600189,0.5645,1.008,0.4435,0.7054554534843192
26,26,audio__male,Who is the President of Germany?,6,1,4,is,0.16977734863758087,0.16977734863758087,0.16977734230122213,0.20243097189813852,0.01830719131976366,1.0994287112877428,0.202430964343095,0.9898674766888746,0.09392468398772547,1.0,0.2942897081375122,0.7057102918624878,0.32254166666666667,0.4031666666666667,0.080625,0.7054554534843192
26,26,audio__male,Who is the President of Germany?,6,4,5,of,0.1614864058792591,0.1614864058792591,0.16148639985233143,0.20243097189813852,0.01830719131976366,1.0994287112877428,0.202430964343095,0.9898674766888746,0.09392468398772547,1.0,0.2900632321834564,0.7099367678165436,1.0684583333333333,1.1289583333333333,0.0605,0.7054554534843192
26,26,audio__male,Who is the President of Germany?,6,0,6,Who,0.1048205066472292,0.1048205066472292,0.10482050273516237,0.20243097189813852,0.01830719131976366,1.0994287112877428,0.202430964343095,0.9898674766888746,0.09392468398772547,1.0,0.2711513340473175,0.7288486659526825,0.08125,0.2620416666666667,0.18079166666666666,0.7054554534843192
34,34,audio__male,When was the Romantic period in classical music?,8,4,1,period,0.21809946652501822,0.21809946652501822,0.21809946315854395,0.21809946652501822,0.029731505550444126,1.15783737445998,0.21809946315854395,0.9574232432023679,0.23136770466929346,1.0,0.20996558666229248,0.7900344133377075,1.12725,1.5261666666666667,0.39891666666666664,0.687338706367882
34,34,audio__male,When was the Romantic period in classical music?,8,1,2,was,0.1883679609745741,0.1883679609745741,0.18836795806702047,0.21809946652501822,0.029731505550444126,1.15783737445998,0.21809946315854395,0.9574232432023679,0.23136770466929346,1.0,0.5513201355934143,0.4486798644065857,0.32129166666666664,0.4417916666666667,0.1205,0.687338706367882
34,34,audio__male,When was the Romantic period in classical music?,8,6,3,classical,0.1274680271744728,0.1274680271744728,0.12746802520694012,0.21809946652501822,0.029731505550444126,1.15783737445998,0.21809946315854395,0.9574232432023679,0.23136770466929346,1.0,0.13824504613876343,0.8617549538612366,1.6922083333333333,2.1185833333333335,0.426375,0.687338706367882
