sample_id,row_index,audio_column,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,top_abs_sv,top1_top2_gap,top1_top2_ratio,top1_share,abs_sv_entropy_norm,abs_sv_gini,original_similarity,deleted_similarity,deletion_drop,cumulative_similarity,cumulative_drop,cumulative_n_deleted,tfidf_original_sim,tfidf_deleted_sim,tfidf_deletion_drop,tfidf_cumulative_sim,tfidf_cumulative_drop,seqmatch_deleted_sim,seqmatch_deletion_drop,seqmatch_cumulative_sim,seqmatch_cumulative_drop,segment_start_sec,segment_end_sec,mask_duration_sec,runtime_sec
32,32,audio__original,AND NOW I SAID,4,0,1,AND,1.0,1.0,0.2499999999375,1.0,0.0,0.9999999989999999,0.2499999999375,0.9999999999303368,0.0,0.99609375,0.19921875,0.796875,0.625,0.37109375,1,1.0,0.5604485383178052,0.43955146168219483,0.5833333333333335,0.4166666666666665,0.5,0.5,0.6,0.4,0.503,0.6835625,0.1805625,4.93481688175234
32,32,audio__original,AND NOW I SAID,4,1,2,NOW,1.0,1.0,0.2499999999375,1.0,0.0,0.9999999989999999,0.2499999999375,0.9999999999303368,0.0,0.99609375,0.6484375,0.34765625,0.2197265625,0.7763671875,2,1.0,0.6622661785325221,0.3377338214674779,0.5217491947499511,0.4782508052500489,0.5,0.5,0.41379310344827586,0.5862068965517242,0.743875,1.0053125,0.2614375,4.93481688175234
32,32,audio__original,AND NOW I SAID,4,2,3,I,1.0,1.0,0.2499999999375,1.0,0.0,0.9999999989999999,0.2499999999375,0.9999999999303368,0.0,0.99609375,0.7109375,0.28515625,0.267578125,0.728515625,3,1.0,1.0000000000000002,-2.220446049250313e-16,0.2611164839335468,0.7388835160664532,1.0,0.0,0.45652173913043476,0.5434782608695652,1.1259375,1.306875,0.1809375,4.93481688175234
32,32,audio__original,AND NOW I SAID,4,3,4,SAID,1.0,1.0,0.2499999999375,1.0,0.0,0.9999999989999999,0.2499999999375,0.9999999999303368,0.0,0.99609375,0.2392578125,0.7568359375,0.06591796875,0.93017578125,4,1.0,0.2611164839335468,0.7388835160664532,0.1666666666666667,0.8333333333333333,0.45652173913043476,0.5434782608695652,0.30612244897959184,0.6938775510204082,1.3873125,1.74925,0.3619375,4.93481688175234
66,66,audio__original,BUT BEFORE HE COULD ACT,5,0,1,BUT,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0078125,0.703125,0.3046875,0.2197265625,0.7880859375,1,1.0,0.0,1.0,0.0,1.0,0.25,0.75,0.15053763440860216,0.8494623655913979,0.52625,0.6870625,0.1608125,1.4023426018015015
66,66,audio__original,BUT BEFORE HE COULD ACT,5,1,2,BEFORE,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0078125,0.5703125,0.4375,0.28125,0.7265625,2,1.0,0.8164965809277264,0.18350341907227363,1.0000000000000002,-2.220446049250313e-16,0.7536231884057971,0.24637681159420288,1.0,0.0,0.70725,1.030625,0.323375,1.4023426018015015
66,66,audio__original,BUT BEFORE HE COULD ACT,5,2,3,HE,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0078125,0.73828125,0.26953125,0.6796875,0.328125,3,1.0,1.0000000000000002,-2.220446049250313e-16,1.0000000000000002,-2.220446049250313e-16,1.0,0.0,1.0,0.0,1.09125,1.1720625,0.0808125,1.4023426018015015
66,66,audio__original,BUT BEFORE HE COULD ACT,5,3,4,COULD,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0078125,0.86328125,0.14453125,0.4609375,0.546875,4,1.0,1.0000000000000002,-2.220446049250313e-16,0.08333333333333336,0.9166666666666666,1.0,0.0,0.2857142857142857,0.7142857142857143,1.2125,1.374125,0.161625,1.4023426018015015
66,66,audio__original,BUT BEFORE HE COULD ACT,5,4,5,ACT,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0078125,0.4921875,0.515625,0.294921875,0.712890625,5,1.0,0.0,1.0,0.25000000000000006,0.75,0.3146067415730337,0.6853932584269663,0.3829787234042553,0.6170212765957447,1.444875,1.6050625,0.1601875,1.4023426018015015
111,111,audio__original,END IN I AND FIVE IN T,7,0,1,END,1.0,1.0,0.1428571428367347,1.0,0.0,0.9999999989999999,0.1428571428367347,0.9999999999305568,0.0,0.99609375,0.466796875,0.529296875,0.0091552734375,0.9869384765625,1,1.0,0.4170288281141496,0.5829711718858503,0.0,1.0,0.33962264150943394,0.6603773584905661,0.2631578947368421,0.736842105263158,0.5430625,0.7738125,0.23075,1.3331002912849985
