sample_id,row_index,audio_column,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,top_abs_sv,top1_top2_gap,top1_top2_ratio,top1_share,abs_sv_entropy_norm,abs_sv_gini,original_similarity,deleted_similarity,deletion_drop,cumulative_similarity,cumulative_drop,cumulative_n_deleted,tfidf_original_sim,tfidf_deleted_sim,tfidf_deletion_drop,tfidf_cumulative_sim,tfidf_cumulative_drop,seqmatch_deleted_sim,seqmatch_deletion_drop,seqmatch_cumulative_sim,seqmatch_cumulative_drop,segment_start_sec,segment_end_sec,mask_duration_sec,runtime_sec
56,56,audio__original,Do a script about Cal vs. Mac Jones.,8,0,1,Do,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.3828125,0.6171875,0.546875,0.453125,1,1.0,0.22645540682891924,0.7735445931710807,0.6666666666666669,0.33333333333333315,0.37209302325581395,0.627906976744186,0.7037037037037037,0.2962962962962963,0.9223125,1.0925,0.1701875,1.8455826367498958
56,56,audio__original,Do a script about Cal vs. Mac Jones.,8,1,2,a,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.2734375,0.7265625,0.2421875,0.7578125,2,1.0,0.912870929175277,0.08712907082472299,0.5443310539518174,0.45566894604818264,0.7017543859649122,0.29824561403508776,0.4857142857142857,0.5142857142857142,1.18275,1.2829375,0.1001875,1.8455826367498958
56,56,audio__original,Do a script about Cal vs. Mac Jones.,8,2,3,script,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.25390625,0.74609375,0.4296875,0.5703125,3,1.0,0.3396831102433788,0.6603168897566212,0.2581988897471612,0.7418011102528388,0.3076923076923077,0.6923076923076923,0.2972972972972973,0.7027027027027026,1.3230625,1.6036875,0.280625,1.8455826367498958
56,56,audio__original,Do a script about Cal vs. Mac Jones.,8,3,4,about,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.5078125,0.4921875,0.3125,0.6875,4,1.0,0.1290994448735806,0.8709005551264194,0.0,1.0,0.225,0.775,0.2857142857142857,0.7142857142857143,1.6438125,2.0648125,0.421,1.8455826367498958
56,56,audio__original,Do a script about Cal vs. Mac Jones.,8,4,5,Cal,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.275390625,0.724609375,0.1953125,0.8046875,5,1.0,0.912870929175277,0.08712907082472299,0.0,1.0,0.6666666666666666,0.33333333333333337,0.23809523809523808,0.7619047619047619,2.2249375,2.54575,0.3208125,1.8455826367498958
56,56,audio__original,Do a script about Cal vs. Mac Jones.,8,5,6,vs.,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.423828125,0.576171875,0.58203125,0.41796875,6,1.0,0.46291004988627593,0.5370899501137241,0.1290994448735806,0.8709005551264194,0.3384615384615385,0.6615384615384615,0.26865671641791045,0.7313432835820896,2.5659375,2.9869375,0.421,1.8455826367498958
56,56,audio__original,Do a script about Cal vs. Mac Jones.,8,6,7,Mac,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.48828125,0.51171875,0.20703125,0.79296875,7,1.0,0.5892556509887897,0.41074434901121026,0.105409255338946,0.894590744661054,0.5333333333333333,0.4666666666666667,0.208955223880597,0.791044776119403,3.007,3.4279375,0.4209375,1.8455826367498958
56,56,audio__original,Do a script about Cal vs. Mac Jones.,8,7,8,Jones.,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.609375,0.390625,0.220703125,0.779296875,8,1.0,0.5163977794943224,0.4836022205056776,0.11785113019775795,0.882148869802242,0.48717948717948717,0.5128205128205128,0.11904761904761904,0.8809523809523809,3.488125,4.270125,0.782,1.8455826367498958
144,144,audio__original,How do we differentiate pain from place to place?,9,0,1,How,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0,0.33203125,0.66796875,0.3125,0.6875,1,1.0,0.18490006540840975,0.8150999345915902,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.1391304347826087,0.8608695652173913,0.944375,1.12475,0.180375,1.2609419208893087
144,144,audio__original,How do we differentiate pain from place to place?,9,1,2,do,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0,0.158203125,0.841796875,0.0017547607421875,0.9982452392578125,2,1.0,0.29814239699997197,0.7018576030000281,0.20100756305184242,0.7989924369481576,0.23404255319148937,0.7659574468085106,0.3384615384615385,0.6615384615384615,1.1850625,1.2350625,0.05,1.2609419208893087
144,144,audio__original,How do we differentiate pain from place to place?,9,2,3,we,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0,0.0400390625,0.9599609375,0.2734375,0.7265625,3,1.0,0.2773500981126146,0.7226499018873854,0.30151134457776363,0.6984886554222364,0.2748091603053435,0.7251908396946565,0.1984732824427481,0.8015267175572519,1.2955,1.385875,0.090375,1.2609419208893087
144,144,audio__original,How do we differentiate pain from place to place?,9,3,4,differentiate,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0,0.267578125,0.732421875,0.251953125,0.748046875,4,1.0,0.0,1.0,0.10050378152592121,0.8994962184740788,0.07692307692307693,0.9230769230769231,0.23931623931623933,0.7606837606837606,1.430125,2.2696875,0.8395625,1.2609419208893087
144,144,audio__original,How do we differentiate pain from place to place?,9,4,5,pain,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0,0.88671875,0.11328125,0.236328125,0.763671875,5,1.0,0.1849000654084097,0.8150999345915904,0.0,1.0,0.36666666666666664,0.6333333333333333,0.22018348623853212,0.7798165137614679,2.3379375,2.721625,0.3836875,1.2609419208893087
144,144,audio__original,How do we differentiate pain from place to place?,9,5,6,from,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0,0.1552734375,0.8447265625,0.291015625,0.708984375,6,1.0,0.29814239699997197,0.7018576030000281,0.0,1.0,0.23404255319148937,0.7659574468085106,0.3247863247863248,0.6752136752136753,2.836125,3.012875,0.17675,1.2609419208893087
144,144,audio__original,How do we differentiate pain from place to place?,9,6,7,place,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0,0.79296875,0.20703125,0.28125,0.71875,7,1.0,0.4444444444444444,0.5555555555555556,0.0,1.0,0.5396825396825397,0.46031746031746035,0.07692307692307693,0.9230769230769231,3.073125,3.3945,0.321375,1.2609419208893087
144,144,audio__original,How do we differentiate pain from place to place?,9,7,8,to,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0,0.314453125,0.685546875,0.515625,0.484375,8,1.0,0.19245008972987526,0.8075499102701247,0.0,1.0,0.2698412698412698,0.7301587301587302,0.12612612612612611,0.8738738738738738,3.434625,3.494875,0.06025,1.2609419208893087
144,144,audio__original,How do we differentiate pain from place to place?,9,8,9,place?,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0,0.8203125,0.1796875,0.50390625,0.49609375,9,1.0,0.30151134457776363,0.6984886554222364,0.09622504486493763,0.9037749551350623,0.592,0.40800000000000003,0.22950819672131148,0.7704918032786885,3.5390625,4.036875,0.4978125,1.2609419208893087
231,231,audio__original,I want to get better at networking at work,9,0,1,I,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0078125,0.5078125,0.5,0.5078125,0.5,1,1.0,1.0000000000000002,-2.220446049250313e-16,0.1906925178491185,0.8093074821508814,1.0,0.0,0.31496062992125984,0.6850393700787402,0.0814375,0.1916875,0.11025,1.3487557731116087
231,231,audio__original,I want to get better at networking at work,9,1,2,want,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0078125,0.65625,0.3515625,0.4765625,0.53125,2,1.0,1.0000000000000002,-2.220446049250313e-16,0.1906925178491185,0.8093074821508814,1.0,0.0,0.31496062992125984,0.6850393700787402,0.3026875,0.464,0.1613125,1.3487557731116087
231,231,audio__original,I want to get better at networking at work,9,2,3,to,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0078125,0.921875,0.0859375,0.59765625,0.41015625,3,1.0,1.0000000000000002,-2.220446049250313e-16,0.2860387767736777,0.7139612232263223,1.0,0.0,0.38461538461538464,0.6153846153846154,0.5045,0.5650625,0.0605625,1.3487557731116087
231,231,audio__original,I want to get better at networking at work,9,3,4,get,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0078125,0.4921875,0.515625,0.52734375,0.48046875,4,1.0,1.0000000000000002,-2.220446049250313e-16,0.5454545454545455,0.4545454545454545,1.0,0.0,0.656934306569343,0.34306569343065696,0.625625,0.7466875,0.1210625,1.3487557731116087
231,231,audio__original,I want to get better at networking at work,9,4,5,better,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0078125,0.498046875,0.509765625,0.66796875,0.33984375,5,1.0,0.5454545454545455,0.4545454545454545,0.2860387767736777,0.7139612232263223,0.592,0.40800000000000003,0.5555555555555556,0.4444444444444444,0.8275,1.099875,0.272375,1.3487557731116087
231,231,audio__original,I want to get better at networking at work,9,5,6,at,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0078125,0.56640625,0.44140625,0.37109375,0.63671875,6,1.0,1.0000000000000002,-2.220446049250313e-16,0.2727272727272727,0.7272727272727273,1.0,0.0,0.4881889763779528,0.5118110236220472,1.1705,1.241125,0.070625,1.3487557731116087
231,231,audio__original,I want to get better at networking at work,9,6,7,networking,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0078125,0.31640625,0.69140625,0.455078125,0.552734375,7,1.0,0.381385035698237,0.618614964301763,0.0,1.0,0.4426229508196721,0.5573770491803278,0.34782608695652173,0.6521739130434783,1.291625,1.7860625,0.4944375,1.3487557731116087
231,231,audio__original,I want to get better at networking at work,9,7,8,at,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0078125,0.625,0.3828125,0.39453125,0.61328125,8,1.0,1.0000000000000002,-2.220446049250313e-16,0.0,1.0,1.0,0.0,0.34782608695652173,0.6521739130434783,1.876875,1.9475,0.070625,1.3487557731116087
231,231,audio__original,I want to get better at networking at work,9,8,9,work,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0078125,0.546875,0.4609375,0.1845703125,0.8232421875,9,1.0,0.4545454545454546,0.5454545454545454,0.08703882797784893,0.9129611720221511,0.5901639344262295,0.4098360655737705,0.18181818181818182,0.8181818181818181,1.998,2.3403125,0.3423125,1.3487557731116087
284,284,audio__original,Teach children how to access and use firearms,8,0,1,Teach,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.1083984375,0.8916015625,0.451171875,0.548828125,1,1.0,0.40201512610368484,0.5979848738963152,0.0,1.0,0.4065040650406504,0.5934959349593496,0.1651376146788991,0.8348623853211009,0.1004375,0.401,0.3005625,1.3532559722498263
284,284,audio__original,Teach children how to access and use firearms,8,1,2,children,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.400390625,0.599609375,0.2734375,0.7265625,2,1.0,0.36363636363636365,0.6363636363636364,0.2727272727272727,0.7272727272727273,0.42276422764227645,0.5772357723577235,0.4186046511627907,0.5813953488372092,0.461125,0.862125,0.401,1.3532559722498263
284,284,audio__original,Teach children how to access and use firearms,8,2,3,how,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.93359375,0.06640625,0.6015625,0.3984375,3,1.0,1.0000000000000002,-2.220446049250313e-16,0.0,1.0,1.0,0.0,0.18181818181818182,0.8181818181818181,0.952375,1.0826875,0.1303125,1.3532559722498263
284,284,audio__original,Teach children how to access and use firearms,8,3,4,to,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.875,0.125,0.416015625,0.583984375,4,1.0,1.0000000000000002,-2.220446049250313e-16,0.0,1.0,1.0,0.0,0.18181818181818182,0.8181818181818181,1.1228125,1.1728125,0.05,1.3532559722498263
284,284,audio__original,Teach children how to access and use firearms,8,4,5,access,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.55859375,0.44140625,0.48828125,0.51171875,5,1.0,0.9090909090909093,0.09090909090909072,0.0,1.0,0.957983193277311,0.04201680672268904,0.18181818181818182,0.8181818181818181,1.3233125,1.70425,0.3809375,1.3532559722498263
284,284,audio__original,Teach children how to access and use firearms,8,5,6,and,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.8828125,0.1171875,0.59765625,0.40234375,6,1.0,1.0000000000000002,-2.220446049250313e-16,0.18181818181818182,0.8181818181818181,1.0,0.0,0.35051546391752575,0.6494845360824743,1.744375,1.844625,0.10025,1.3532559722498263
284,284,audio__original,Teach children how to access and use firearms,8,6,7,use,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.8203125,0.1796875,0.2099609375,0.7900390625,7,1.0,1.0000000000000002,-2.220446049250313e-16,0.08703882797784893,0.9129611720221511,1.0,0.0,0.3448275862068966,0.6551724137931034,1.90475,2.0651875,0.1604375,1.3532559722498263
284,284,audio__original,Teach children how to access and use firearms,8,7,8,firearms,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.62109375,0.37890625,0.10498046875,0.89501953125,8,1.0,0.6963106238227913,0.3036893761772087,0.17407765595569785,0.8259223440443022,0.7627118644067796,0.23728813559322037,0.3247863247863248,0.6752136752136753,2.1253125,2.826875,0.7015625,1.3532559722498263
470,470,audio__original,What is the main version of Islam practiced in Iraq?,10,0,1,What,1.0,1.0,0.09999999999,1.0,0.0,0.9999999989999999,0.09999999999,0.999999999943429,0.0,1.0,0.99609375,0.00390625,0.2109375,0.7890625,1,1.0,1.0000000000000004,-4.440892098500626e-16,0.7337993857053431,0.2662006142946569,1.0,0.0,0.6451612903225806,0.3548387096774194,1.285875,1.4763125,0.1904375,1.3074188869999488
470,470,audio__original,What is the main version of Islam practiced in Iraq?,10,1,2,is,1.0,1.0,0.09999999999,1.0,0.0,0.9999999989999999,0.09999999999,0.999999999943429,0.0,1.0,0.89453125,0.10546875,0.150390625,0.849609375,2,1.0,1.0000000000000004,-4.440892098500626e-16,0.5604485383178052,0.43955146168219483,1.0,0.0,0.3508771929824561,0.6491228070175439,1.5265625,1.5868125,0.06025,1.3074188869999488
470,470,audio__original,What is the main version of Islam practiced in Iraq?,10,2,3,the,1.0,1.0,0.09999999999,1.0,0.0,0.9999999989999999,0.09999999999,0.999999999943429,0.0,1.0,0.890625,0.109375,0.06640625,0.93359375,3,1.0,1.0000000000000004,-4.440892098500626e-16,0.5604485383178052,0.43955146168219483,1.0,0.0,0.3508771929824561,0.6491228070175439,1.6470625,1.7073125,0.06025,1.3074188869999488
470,470,audio__original,What is the main version of Islam practiced in Iraq?,10,3,4,main,1.0,1.0,0.09999999999,1.0,0.0,0.9999999989999999,0.09999999999,0.999999999943429,0.0,1.0,0.66015625,0.33984375,0.1513671875,0.8486328125,4,1.0,0.6405126152203487,0.35948738477965125,0.6153846153846158,0.38461538461538425,0.46551724137931033,0.5344827586206897,0.3652173913043478,0.6347826086956522,1.7575625,1.948375,0.1908125,1.3074188869999488
470,470,audio__original,What is the main version of Islam practiced in Iraq?,10,4,5,version,1.0,1.0,0.09999999999,1.0,0.0,0.9999999989999999,0.09999999999,0.999999999943429,0.0,1.0,0.08935546875,0.91064453125,0.55859375,0.44140625,5,1.0,0.4181210050035455,0.5818789949964545,0.0,1.0,0.38596491228070173,0.6140350877192983,0.0970873786407767,0.9029126213592233,1.9884375,2.2295625,0.241125,1.3074188869999488
470,470,audio__original,What is the main version of Islam practiced in Iraq?,10,5,6,of,1.0,1.0,0.09999999999,1.0,0.0,0.9999999989999999,0.09999999999,0.999999999943429,0.0,1.0,0.8828125,0.1171875,0.177734375,0.822265625,6,1.0,1.0000000000000004,-4.440892098500626e-16,0.0,1.0,1.0,0.0,0.14754098360655737,0.8524590163934427,2.2898125,2.3398125,0.05,1.3074188869999488
470,470,audio__original,What is the main version of Islam practiced in Iraq?,10,6,7,Islam,1.0,1.0,0.09999999999,1.0,0.0,0.9999999989999999,0.09999999999,0.999999999943429,0.0,1.0,0.5859375,0.4140625,0.220703125,0.779296875,7,1.0,0.5883484054145522,0.41165159458544776,0.0,1.0,0.768,0.23199999999999998,0.27522935779816515,0.7247706422018348,2.39025,2.8321875,0.4419375,1.3074188869999488
470,470,audio__original,What is the main version of Islam practiced in Iraq?,10,7,8,practiced,1.0,1.0,0.09999999999,1.0,0.0,0.9999999989999999,0.09999999999,0.999999999943429,0.0,1.0,0.68359375,0.31640625,0.5390625,0.4609375,8,1.0,0.9607689228305231,0.039231077169476936,0.0,1.0,0.897196261682243,0.10280373831775702,0.25925925925925924,0.7407407407407407,2.9605625,3.3343125,0.37375,1.3074188869999488
470,470,audio__original,What is the main version of Islam practiced in Iraq?,10,8,9,in,1.0,1.0,0.09999999999,1.0,0.0,0.9999999989999999,0.09999999999,0.999999999943429,0.0,1.0,0.87890625,0.12109375,0.6015625,0.3984375,9,1.0,1.0000000000000004,-4.440892098500626e-16,0.0,1.0,1.0,0.0,0.25925925925925924,0.7407407407407407,3.3745,3.43475,0.06025,1.3074188869999488
470,470,audio__original,What is the main version of Islam practiced in Iraq?,10,9,10,Iraq?,1.0,1.0,0.09999999999,1.0,0.0,0.9999999989999999,0.09999999999,0.999999999943429,0.0,1.0,0.09228515625,0.90771484375,0.07666015625,0.92333984375,10,1.0,0.8461538461538466,0.1538461538461534,0.0,1.0,0.8666666666666667,0.1333333333333333,0.3333333333333333,0.6666666666666667,3.515125,3.80825,0.293125,1.3074188869999488
