sample_id,row_index,audio_column,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,top_abs_sv,top1_top2_gap,top1_top2_ratio,top1_share,abs_sv_entropy_norm,abs_sv_gini,original_similarity,deleted_similarity,deletion_drop,cumulative_similarity,cumulative_drop,cumulative_n_deleted,tfidf_original_sim,tfidf_deleted_sim,tfidf_deletion_drop,tfidf_cumulative_sim,tfidf_cumulative_drop,seqmatch_deleted_sim,seqmatch_deletion_drop,seqmatch_cumulative_sim,seqmatch_cumulative_drop,segment_start_sec,segment_end_sec,mask_duration_sec,runtime_sec
57,57,audio__male,Do a script about NSU Arena.,6,0,1,Do,1.0,1.0,0.16666666663888888,1.0,0.0,0.9999999989999999,0.16666666663888888,0.9999999999263517,0.0,1.0,0.1279296875,0.8720703125,0.30078125,0.69921875,1,1.0,0.35856858280031817,0.6414314171996818,0.28571428571428586,0.7142857142857142,0.46153846153846156,0.5384615384615384,0.32558139534883723,0.6744186046511628,0.040375,0.23079166666666667,0.19041666666666668,1.8767119296680903
57,57,audio__male,Do a script about NSU Arena.,6,1,2,a,1.0,1.0,0.16666666663888888,1.0,0.0,0.9999999989999999,0.16666666663888888,0.9999999999263517,0.0,1.0,0.55078125,0.44921875,0.66015625,0.33984375,2,1.0,0.5039526306789697,0.49604736932103033,0.3144854510165756,0.6855145489834245,0.49382716049382713,0.5061728395061729,0.33043478260869563,0.6695652173913044,0.301,0.351,0.05,1.8767119296680903
57,57,audio__male,Do a script about NSU Arena.,6,2,3,script,1.0,1.0,0.16666666663888888,1.0,0.0,0.9999999989999999,0.16666666663888888,0.9999999999263517,0.0,1.0,0.2080078125,0.7919921875,0.203125,0.796875,3,1.0,0.32732683535398865,0.6726731646460113,0.20965696734438372,0.7903430326556162,0.3333333333333333,0.6666666666666667,0.27586206896551724,0.7241379310344828,0.401375,0.66225,0.260875,1.8767119296680903
57,57,audio__male,Do a script about NSU Arena.,6,3,4,about,1.0,1.0,0.16666666663888888,1.0,0.0,0.9999999989999999,0.16666666663888888,0.9999999999263517,0.0,1.0,0.15625,0.84375,0.5,0.5,4,1.0,0.3380617018914067,0.6619382981085933,0.0,1.0,0.40476190476190477,0.5952380952380952,0.14814814814814814,0.8518518518518519,0.7625833333333333,0.983375,0.22079166666666666,1.8767119296680903
57,57,audio__male,Do a script about NSU Arena.,6,4,5,NSU,1.0,1.0,0.16666666663888888,1.0,0.0,0.9999999989999999,0.16666666663888888,0.9999999999263517,0.0,1.0,0.30078125,0.69921875,0.25,0.75,5,1.0,0.2857142857142858,0.7142857142857142,0.0,1.0,0.36363636363636365,0.6363636363636364,0.18604651162790697,0.813953488372093,1.0235,1.53525,0.51175,1.8767119296680903
57,57,audio__male,Do a script about NSU Arena.,6,5,6,Arena.,1.0,1.0,0.16666666663888888,1.0,0.0,0.9999999989999999,0.16666666663888888,0.9999999999263517,0.0,1.0,0.67578125,0.32421875,0.25390625,0.74609375,6,1.0,0.26726124191242445,0.7327387580875755,0.0,1.0,0.41975308641975306,0.5802469135802469,0.06060606060606061,0.9393939393939394,1.565375,2.026666666666667,0.46129166666666666,1.8767119296680903
144,144,audio__male,How do we differentiate pain from place to place?,9,0,1,How,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0,0.267578125,0.732421875,0.392578125,0.607421875,1,1.0,0.1781741612749496,0.8218258387250504,0.25,0.75,0.3050847457627119,0.6949152542372881,0.5481481481481482,0.45185185185185184,0.101375,0.3022916666666667,0.20091666666666666,1.3795617426674451
144,144,audio__male,How do we differentiate pain from place to place?,9,1,2,do,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0,0.361328125,0.638671875,0.2373046875,0.7626953125,2,1.0,0.09622504486493763,0.9037749551350623,0.30151134457776363,0.6984886554222364,0.23333333333333334,0.7666666666666666,0.176,0.8240000000000001,0.34258333333333335,0.39258333333333334,0.05,1.3795617426674451
144,144,audio__male,How do we differentiate pain from place to place?,9,2,3,we,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0,0.890625,0.109375,-0.04443359375,1.04443359375,3,1.0,0.35355339059327373,0.6464466094067263,0.30151134457776363,0.6984886554222364,0.5801526717557252,0.41984732824427484,0.176,0.8240000000000001,0.4635,0.544125,0.080625,1.3795617426674451
144,144,audio__male,How do we differentiate pain from place to place?,9,3,4,differentiate,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0,0.345703125,0.654296875,0.380859375,0.619140625,4,1.0,0.15294382258037453,0.8470561774196255,0.19245008972987526,0.8075499102701247,0.36363636363636365,0.6363636363636364,0.3225806451612903,0.6774193548387097,0.5844583333333333,1.2898333333333334,0.705375,1.3795617426674451
144,144,audio__male,How do we differentiate pain from place to place?,9,4,5,pain,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0,0.376953125,0.623046875,0.197265625,0.802734375,5,1.0,0.07647191129018727,0.9235280887098127,0.0,1.0,0.41935483870967744,0.5806451612903225,0.31932773109243695,0.680672268907563,1.3502916666666667,1.67275,0.32245833333333335,1.3795617426674451
144,144,audio__male,How do we differentiate pain from place to place?,9,5,6,from,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0,0.482421875,0.517578125,0.11767578125,0.88232421875,6,1.0,0.40201512610368484,0.5979848738963152,0.1111111111111111,0.8888888888888888,0.6766917293233082,0.32330827067669177,0.19607843137254902,0.803921568627451,1.7332083333333332,1.854125,0.12091666666666667,1.3795617426674451
