sample_id,row_index,audio_column,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,top_abs_sv,top1_top2_gap,top1_top2_ratio,top1_share,abs_sv_entropy_norm,abs_sv_gini,original_similarity,deleted_similarity,deletion_drop,cumulative_similarity,cumulative_drop,cumulative_n_deleted,tfidf_original_sim,tfidf_deleted_sim,tfidf_deletion_drop,tfidf_cumulative_sim,tfidf_cumulative_drop,seqmatch_deleted_sim,seqmatch_deletion_drop,seqmatch_cumulative_sim,seqmatch_cumulative_drop,segment_start_sec,segment_end_sec,mask_duration_sec,runtime_sec
56,56,audio__female,Do a script about Cal vs. Mac Jones.,8,0,1,Do,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.73046875,0.26953125,0.39453125,0.60546875,1,1.0,0.5714285714285717,0.42857142857142827,0.7142857142857146,0.28571428571428537,0.7272727272727273,0.2727272727272727,0.835820895522388,0.16417910447761197,0.08079166666666666,0.2915,0.21070833333333333,1.6337998622493615
56,56,audio__female,Do a script about Cal vs. Mac Jones.,8,1,2,a,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.82421875,0.17578125,0.3046875,0.6953125,2,1.0,0.8017837257372734,0.1982162742627266,0.5714285714285717,0.42857142857142827,0.8169014084507042,0.18309859154929575,0.43478260869565216,0.5652173913043479,0.36183333333333334,0.42733333333333334,0.0655,1.6337998622493615
56,56,audio__female,Do a script about Cal vs. Mac Jones.,8,2,3,script,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.33203125,0.66796875,0.31640625,0.68359375,3,1.0,0.25197631533948484,0.7480236846605152,0.11952286093343942,0.8804771390665606,0.25882352941176473,0.7411764705882353,0.3076923076923077,0.6923076923076923,0.4824583333333333,0.7840416666666666,0.3015833333333333,1.6337998622493615
56,56,audio__female,Do a script about Cal vs. Mac Jones.,8,3,4,about,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.72265625,0.27734375,0.640625,0.359375,4,1.0,0.6172133998483679,0.38278660015163213,0.16903085094570336,0.8309691490542966,0.6666666666666666,0.33333333333333337,0.16393442622950818,0.8360655737704918,0.8644583333333333,1.1257916666666667,0.2613333333333333,1.6337998622493615
56,56,audio__female,Do a script about Cal vs. Mac Jones.,8,4,5,Cal,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.1923828125,0.8076171875,0.51171875,0.48828125,5,1.0,0.3779644730092273,0.6220355269907727,0.16903085094570336,0.8309691490542966,0.4838709677419355,0.5161290322580645,0.16393442622950818,0.8360655737704918,1.166,1.4876666666666667,0.32166666666666666,1.6337998622493615
56,56,audio__female,Do a script about Cal vs. Mac Jones.,8,5,6,vs.,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.2314453125,0.7685546875,0.2451171875,0.7548828125,6,1.0,0.30860669992418394,0.6913933000758161,0.0,1.0,0.3561643835616438,0.6438356164383562,0.14705882352941177,0.8529411764705882,1.5077916666666666,1.9037083333333333,0.39591666666666664,1.6337998622493615
56,56,audio__female,Do a script about Cal vs. Mac Jones.,8,6,7,Mac,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.59375,0.40625,0.353515625,0.646484375,7,1.0,0.5714285714285717,0.42857142857142827,0.0,1.0,0.5633802816901409,0.43661971830985913,0.17582417582417584,0.8241758241758241,1.9802083333333333,2.121541666666667,0.14133333333333334,1.6337998622493615
56,56,audio__female,Do a script about Cal vs. Mac Jones.,8,7,8,Jones.,1.0,1.0,0.124999999984375,1.0,0.0,0.9999999989999999,0.124999999984375,0.9999999999351122,0.0,1.0,0.46484375,0.53515625,0.2099609375,0.7900390625,8,1.0,0.26726124191242445,0.7327387580875755,0.10910894511799622,0.8908910548820038,0.3835616438356164,0.6164383561643836,0.0898876404494382,0.9101123595505618,2.2114166666666666,2.7337083333333334,0.5222916666666667,1.6337998622493615
144,144,audio__female,How do we differentiate pain from place to place?,9,0,1,How,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0,0.5,0.5,0.396484375,0.603515625,1,1.0,1.0,0.0,0.09090909090909091,0.9090909090909091,1.0,0.0,0.24761904761904763,0.7523809523809524,0.100875,0.3015,0.200625,1.2910776303340552
144,144,audio__female,How do we differentiate pain from place to place?,9,1,2,do,1.0,1.0,0.11111111109876542,1.0,0.0,0.9999999989999999,0.11111111109876542,0.9999999999394577,0.0,1.0,0.5703125,0.4296875,0.423828125,0.576171875,2,1.0,0.7272727272727273,0.2727272727272727,0.3481553119113957,0.6518446880886043,0.7301587301587301,0.2698412698412699,0.4,0.6,0.3496666666666667,0.402,0.052333333333333336,1.2910776303340552
