sample_id,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,deletion_drop_emb,deletion_drop_tfidf,cumulative_drop_emb,cumulative_n_deleted,segment_dur_sec,util_empty_emb,base_text,n_coalitions,runtime_sec
1,A FRENCHMAN YOUR NAME,4,1,1,FRENCHMAN,0.05935639888048172,0.05935639888048172,0.4029324891450532,0.06277036666870117,0.09090909090909072,0.06277036666870117,1,0.4817518248175182,0.8526892066001892,The original content of this audio is:'a frenchman your name.',16,2.433036730999447
1,A FRENCHMAN YOUR NAME,4,2,2,YOUR,0.05095397308468819,0.05095397308468819,0.3458938142151125,0.05786538124084473,0.18181818181818166,0.07508838176727295,2,0.4616788321167884,0.8526892066001892,The original content of this audio is:'a frenchman your name.',16,2.433036730999447
1,A FRENCHMAN YOUR NAME,4,3,3,NAME,0.02548803761601448,0.02548803761601448,0.1730219257526513,-2.384185791015625e-07,-2.220446049250313e-16,0.11198842525482178,3,0.3111313868613137,0.8526892066001892,The original content of this audio is:'a frenchman your name.',16,2.433036730999447
1,A FRENCHMAN YOUR NAME,4,0,4,A,0.011512616649270058,0.011512616649270058,0.07815176409882497,-2.384185791015625e-07,-2.220446049250313e-16,0.1473107933998108,4,0.03010948905109484,0.8526892066001892,The original content of this audio is:'a frenchman your name.',16,2.433036730999447
6,AHEM A COMMON RUMOR,4,3,1,RUMOR,0.09866053611040115,0.09866053611040115,0.4958151415593448,0.12761163711547852,0.5970885179873098,0.12761163711547852,1,0.27107999999999977,0.8010133504867554,The original content of this audio is: 'ahem a common rumour.',16,4.748528828999042
6,AHEM A COMMON RUMOR,4,1,2,A,0.040354229509830475,0.040354229509830475,0.20279879682131127,0.04836183786392212,0.5818789949964545,0.12761461734771729,2,0.31123999999999996,0.8010133504867554,The original content of this audio is: 'ahem a common rumour.',16,4.748528828999042
6,AHEM A COMMON RUMOR,4,2,3,COMMON,0.04004669189453125,0.04004669189453125,0.20125327707982332,1.1920928955078125e-07,-2.220446049250313e-16,0.13672548532485962,3,0.35139999999999993,0.8010133504867554,The original content of this audio is: 'ahem a common rumour.',16,4.748528828999042
6,AHEM A COMMON RUMOR,4,0,4,AHEM,0.01992507465183735,0.01992507465183735,0.10013277951405487,0.014830470085144043,0.046537410754407316,0.19898664951324463,4,0.29116,0.8010133504867554,The original content of this audio is: 'ahem a common rumour.',16,4.748528828999042
11,ALTERED WORDS AND FIGURES,4,0,1,ALTERED,0.06701149046421051,0.06701149046421051,0.5155481625289706,0.06677055358886719,0.16375798999290903,0.06677055358886719,1,0.39276595744680864,0.8700189590454102,The original content of this audio is:'altered words and figures.',16,4.8947240074994625
11,ALTERED WORDS AND FIGURES,4,3,2,FIGURES,0.04663524031639099,0.04663524031639099,0.3587849231178208,0.03402817249298096,0.09090909090909072,0.09227073192596436,2,0.45319148936170217,0.8700189590454102,The original content of this audio is:'altered words and figures.',16,4.8947240074994625
